Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-11-29T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,60,0,25-44,F,WHITE,40.575984,-73.990604,Friday,"40.575984, -73.990604"
2024-11-19T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BRONX,40,0,18-24,M,BLACK,40.81879545979216,-73.92212414817566,Tuesday,"40.81879545979216, -73.92212414817566"
2024-11-18T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,100,0,25-44,M,BLACK,40.586222,-73.816011,Monday,"40.586222, -73.816011"
2024-11-24T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,84,0,45-64,M,BLACK,40.695404,-73.983239,Sunday,"40.695404, -73.983239"
2024-12-08T00:00:00.000-05:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,MANHATTAN,7,0,45-64,M,HISPANIC,40.716517,-73.983411,Sunday,"40.716517, -73.983411"
2024-12-02T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,104,0,25-44,F,HISPANIC,40.70429,-73.906187,Monday,"40.70429, -73.906187"
2024-11-27T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,83,1,45-64,M,HISPANIC,40.70431020686872,-73.91923188033564,Wednesday,"40.70431020686872, -73.91923188033564"
2024-11-11T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,40,1,25-44,M,HISPANIC,40.81606683945181,-73.91764392674679,Monday,"40.81606683945181, -73.91764392674679"
2024-12-11T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BRONX,44,0,25-44,M,HISPANIC,40.83731758923483,-73.92330228089803,Wednesday,"40.83731758923483, -73.92330228089803"
2024-12-19T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BRONX,42,0,18-24,M,HISPANIC,40.82418842890078,-73.9138400314789,Thursday,"40.82418842890078, -73.9138400314789"
2024-12-05T00:00:00.000-05:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950501,M,MANHATTAN,14,3,25-44,M,BLACK,40.756259,-73.990501,Thursday,"40.756259, -73.990501"
2024-12-04T00:00:00.000-05:00,748,"CONTEMPT,CRIMINAL",359,OTHER,PL 2155003,M,BRONX,47,0,65+,M,BLACK,40.873593,-73.845602,Wednesday,"40.873593, -73.845602"
2024-12-13T00:00:00.000-05:00,502,"CONTROLLED SUBSTANCE,POSSESS.",117,DRUGS,PL 2201612,F,QUEENS,115,3,25-44,M,HISPANIC,40.772048224115196,-73.8762225903397,Friday,"40.772048224115196, -73.8762225903397"
2024-12-05T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BRONX,49,0,25-44,M,BLACK,40.85688510220672,-73.85740426534574,Thursday,"40.85688510220672, -73.85740426534574"
2024-12-07T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,QUEENS,113,3,18-24,M,BLACK,40.66524734353706,-73.80203307665145,Saturday,"40.66524734353706, -73.80203307665145"
2024-11-21T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,5,0,25-44,M,BLACK,40.715949,-73.997351,Thursday,"40.715949, -73.997351"
2024-11-11T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,60,0,45-64,M,BLACK,40.576079,-73.983567,Monday,"40.576079, -73.983567"
2024-12-22T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,79,0,25-44,F,BLACK,40.678247,-73.945536,Sunday,"40.678247, -73.945536"
2024-12-05T00:00:00.000-05:00,199,AGGRAVATED CRIMINAL CONTEMPT,126,OTHER,PL 2155201,F,BROOKLYN,73,0,45-64,M,BLACK,40.671104,-73.913562,Thursday,"40.671104, -73.913562"
2024-11-11T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,18,17,25-44,M,WHITE,40.755667,-73.977189,Monday,"40.755667, -73.977189"
2024-11-18T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,70,0,45-64,F,BLACK,40.6403,-73.956676,Monday,"40.6403, -73.956676"
2024-11-16T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,BROOKLYN,70,0,25-44,M,HISPANIC,40.635808,-73.958299,Saturday,"40.635808, -73.958299"
2024-12-02T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,68,0,18-24,M,HISPANIC,40.626295,-74.011955,Monday,"40.626295, -74.011955"
2024-11-16T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,STATEN ISLAND,120,0,25-44,M,BLACK,40.644996,-74.077263,Saturday,"40.644996, -74.077263"
2024-11-08T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,28,1,25-44,M,BLACK,40.79824299996951,-73.95246182249925,Friday,"40.79824299996951, -73.95246182249925"
2024-11-07T00:00:00.000-05:00,707,"IMPERSONATION 2, PUBLIC SERVAN",340,OTHER,PL 1902300,M,MANHATTAN,18,1,45-64,M,HISPANIC,40.768890992016146,-73.98209349413949,Thursday,"40.768890992016146, -73.98209349413949"
2024-11-17T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200503,F,BRONX,42,2,18-24,M,BLACK,40.834196,-73.905274,Sunday,"40.834196, -73.905274"
2024-11-16T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,MANHATTAN,7,0,25-44,F,HISPANIC,40.712882,-73.980783,Saturday,"40.712882, -73.980783"
2024-11-16T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,QUEENS,110,0,25-44,M,HISPANIC,40.750559,-73.855309,Saturday,"40.750559, -73.855309"
2024-11-22T00:00:00.000-05:00,223,"BURGLARY,RESIDENCE,NIGHT",107,OTHER,PL 1402502,F,MANHATTAN,1,0,25-44,M,WHITE,40.714608,-74.011443,Friday,"40.714608, -74.011443"
2024-12-07T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,108,0,25-44,M,ASIAN,40.722687,-73.919802,Saturday,"40.722687, -73.919802"
2024-11-08T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,9,1,25-44,M,BLACK,40.733981,-73.989886,Friday,"40.733981, -73.989886"
2024-12-18T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,52,0,18-24,M,HISPANIC,40.864836,-73.892447,Wednesday,"40.864836, -73.892447"
2024-12-22T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,MANHATTAN,7,0,18-24,M,HISPANIC,40.71830320454866,-73.9873955961568,Sunday,"40.71830320454866, -73.9873955961568"
2024-12-17T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,QUEENS,113,0,18-24,F,BLACK,40.680379,-73.779702,Tuesday,"40.680379, -73.779702"
2024-11-24T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,14,0,45-64,M,BLACK,40.755018,-73.991405,Sunday,"40.755018, -73.991405"
2024-12-06T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BROOKLYN,66,0,45-64,M,BLACK,40.625717,-73.991048,Friday,"40.625717, -73.991048"
2024-11-29T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,BRONX,42,0,25-44,M,HISPANIC,40.8222710411331,-73.911697780277,Friday,"40.8222710411331, -73.911697780277"
2024-11-24T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,QUEENS,103,0,25-44,M,BLACK,40.70058232906593,-73.80774181591707,Sunday,"40.70058232906593, -73.80774181591707"
2024-12-08T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,107,0,25-44,F,BLACK,40.713279,-73.790426,Sunday,"40.713279, -73.790426"
2024-12-11T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,QUEENS,105,0,25-44,M,BLACK,40.680166073587046,-73.73314382561168,Wednesday,"40.680166073587046, -73.73314382561168"
2024-11-06T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,13,0,25-44,M,WHITE,40.737074,-73.982962,Wednesday,"40.737074, -73.982962"
2024-12-03T00:00:00.000-05:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,QUEENS,111,0,18-24,M,BLACK,40.760148,-73.767422,Tuesday,"40.760148, -73.767422"
2024-12-19T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,25,0,25-44,F,BLACK,40.800904,-73.941012,Thursday,"40.800904, -73.941012"
2024-12-09T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,94,0,25-44,M,BLACK,40.726956,-73.953115,Monday,"40.726956, -73.953115"
2024-12-22T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BROOKLYN,75,0,45-64,M,WHITE,40.671413,-73.88151,Sunday,"40.671413, -73.88151"
2024-11-02T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,77,0,45-64,M,BLACK,40.670198,-73.92394,Saturday,"40.670198, -73.92394"
2024-11-22T00:00:00.000-05:00,523,SALE SCHOOL GROUNDS,117,DRUGS,PL 2204401,F,BRONX,40,0,45-64,M,HISPANIC,40.81401,-73.929683,Friday,"40.81401, -73.929683"
2024-11-19T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,106,0,25-44,M,ASIAN,40.683354,-73.834438,Tuesday,"40.683354, -73.834438"
2024-11-26T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,44,0,65+,M,BLACK,40.839516,-73.920489,Tuesday,"40.839516, -73.920489"
2024-11-12T00:00:00.000-05:00,204,"TRESPASS 1,CRIMINAL",126,OTHER,PL 1401701,F,BROOKLYN,60,2,18-24,M,HISPANIC,40.574744,-73.987121,Tuesday,"40.574744, -73.987121"
2024-11-09T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,101,0,25-44,M,BLACK,40.596154,-73.764693,Saturday,"40.596154, -73.764693"
2024-12-05T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,73,0,<18,M,BLACK,40.661644,-73.909659,Thursday,"40.661644, -73.909659"
2024-11-01T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,104,0,25-44,M,HISPANIC,40.704511,-73.89347,Friday,"40.704511, -73.89347"
2024-12-02T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,110,0,25-44,M,HISPANIC,40.744981,-73.870144,Monday,"40.744981, -73.870144"
2024-12-11T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,84,1,25-44,M,BLACK,40.68901916412364,-73.98615711072209,Wednesday,"40.68901916412364, -73.98615711072209"
2024-12-05T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,MANHATTAN,33,0,<18,F,HISPANIC,40.840775,-73.936253,Thursday,"40.840775, -73.936253"
2024-12-02T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,103,0,45-64,M,ASIAN,40.691977,-73.805123,Monday,"40.691977, -73.805123"
2024-12-15T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403005,M,BRONX,52,0,25-44,M,BLACK,40.869067,-73.8806,Sunday,"40.869067, -73.8806"
2024-12-14T00:00:00.000-05:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,MANHATTAN,33,0,25-44,F,HISPANIC,40.84583,-73.93446,Saturday,"40.84583, -73.93446"
2024-11-06T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,MANHATTAN,7,0,25-44,M,HISPANIC,40.71431229735601,-73.98716548836047,Wednesday,"40.71431229735601, -73.98716548836047"
2024-11-06T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BROOKLYN,71,0,18-24,M,BLACK,40.665174,-73.946766,Wednesday,"40.665174, -73.946766"
2024-12-17T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,7,0,25-44,F,BLACK,40.716517,-73.983411,Tuesday,"40.716517, -73.983411"
2024-11-07T00:00:00.000-05:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,67,0,25-44,F,BLACK,40.66077022294537,-73.91974234826472,Thursday,"40.66077022294537, -73.91974234826472"
2024-11-24T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BROOKLYN,63,0,25-44,M,HISPANIC,40.628508,-73.941384,Sunday,"40.628508, -73.941384"
2024-11-09T00:00:00.000-05:00,479,"THEFT,RELATED OFFENSES,UNCLASS",343,OTHER,PL 1650001,M,MANHATTAN,14,0,25-44,F,HISPANIC,40.757656,-73.985776,Saturday,"40.757656, -73.985776"
2024-12-02T00:00:00.000-05:00,199,AGGRAVATED CRIMINAL CONTEMPT,126,OTHER,PL 2155202,F,BRONX,48,0,25-44,M,HISPANIC,40.854144,-73.886038,Monday,"40.854144, -73.886038"
2024-11-15T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,42,2,25-44,M,HISPANIC,40.835085,-73.908047,Friday,"40.835085, -73.908047"
2024-11-13T00:00:00.000-05:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BRONX,49,0,25-44,M,HISPANIC,40.855793,-73.843908,Wednesday,"40.855793, -73.843908"
2024-11-11T00:00:00.000-05:00,905,"INTOXICATED DRIVING,ALCOHOL",347,OTHER,VTL11920U3,M,QUEENS,110,0,25-44,M,HISPANIC,40.740948,-73.850908,Monday,"40.740948, -73.850908"
2024-11-27T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,110,0,25-44,F,HISPANIC,40.733729,-73.871197,Wednesday,"40.733729, -73.871197"
2024-11-26T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,122,0,45-64,F,WHITE,40.574091,-74.106113,Tuesday,"40.574091, -74.106113"
2024-11-07T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,45,0,25-44,M,ASIAN,40.823657,-73.836407,Thursday,"40.823657, -73.836407"
2024-11-13T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,84,0,25-44,F,BLACK,40.685641,-73.980487,Wednesday,"40.685641, -73.980487"
