Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-04-11T00:00:00.000-04:00,744,BAIL JUMPING 3,359,OTHER,PL 2155500,M,QUEENS,102,0,25-44,M,HISPANIC,40.712206,-73.825952,Thursday,"40.712206, -73.825952"
2024-03-03T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,MANHATTAN,33,0,25-44,M,HISPANIC,40.843233,-73.936358,Sunday,"40.843233, -73.936358"
2024-04-05T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,44,1,25-44,M,BLACK,40.82781161940969,-73.92592932593037,Friday,"40.82781161940969, -73.92592932593037"
2024-02-21T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,107,0,25-44,M,BLACK,40.71702,-73.808167,Wednesday,"40.71702, -73.808167"
2024-02-01T00:00:00.000-05:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100F,M,BROOKLYN,79,2,25-44,M,BLACK,40.689041,-73.958614,Thursday,"40.689041, -73.958614"
2024-01-12T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,25,0,25-44,M,HISPANIC,40.798941,-73.939286,Friday,"40.798941, -73.939286"
2024-02-10T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,52,0,45-64,M,HISPANIC,40.869067,-73.8806,Saturday,"40.869067, -73.8806"
2024-01-29T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,33,1,45-64,M,BLACK,40.84095296978001,-73.93947116181074,Monday,"40.84095296978001, -73.93947116181074"
2024-04-07T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1201001,F,QUEENS,109,0,25-44,M,HISPANIC,40.761004,-73.819818,Sunday,"40.761004, -73.819818"
2024-03-11T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,BRONX,46,0,25-44,M,HISPANIC,40.84869307892326,-73.90327920637495,Monday,"40.84869307892326, -73.90327920637495"
2024-03-18T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 121110A,M,BROOKLYN,70,0,25-44,M,WHITE,40.630736,-73.973423,Monday,"40.630736, -73.973423"
2024-01-04T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,STATEN ISLAND,122,0,25-44,M,HISPANIC,40.574091,-74.106113,Thursday,"40.574091, -74.106113"
2024-02-14T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BROOKLYN,71,0,65+,F,BLACK,40.665585,-73.954332,Wednesday,"40.665585, -73.954332"
2024-03-07T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,STATEN ISLAND,122,0,45-64,M,WHITE,40.59589029502671,-74.08587618262669,Thursday,"40.59589029502671, -74.08587618262669"
2024-03-08T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650102,M,BRONX,49,0,25-44,F,HISPANIC,40.843356,-73.850095,Friday,"40.843356, -73.850095"
2024-02-29T00:00:00.000-05:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,BROOKLYN,73,1,25-44,M,BLACK,40.679516449878804,-73.90457012340953,Thursday,"40.679516449878804, -73.90457012340953"
2024-02-07T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,MANHATTAN,25,0,45-64,M,HISPANIC,40.798962,-73.941373,Wednesday,"40.798962, -73.941373"
2024-04-09T00:00:00.000-04:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,MANHATTAN,32,0,45-64,F,BLACK,40.81591307653,-73.9451493066481,Tuesday,"40.81591307653, -73.9451493066481"
2024-02-27T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,QUEENS,107,0,18-24,F,BLACK,40.73232508802753,-73.81077133225017,Tuesday,"40.73232508802753, -73.81077133225017"
2024-03-21T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,QUEENS,105,0,25-44,M,BLACK,40.67935104467698,-73.75034100595664,Thursday,"40.67935104467698, -73.75034100595664"
2024-03-24T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,107,0,25-44,F,BLACK,40.71702,-73.808167,Sunday,"40.71702, -73.808167"
2024-02-29T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,103,0,25-44,M,BLACK,40.711811919199654,-73.78784512221729,Thursday,"40.711811919199654, -73.78784512221729"
2024-01-31T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,STATEN ISLAND,120,0,25-44,M,BLACK,40.638647,-74.086121,Wednesday,"40.638647, -74.086121"
2024-02-01T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,46,1,18-24,M,BLACK,40.848639432663525,-73.91167941229558,Thursday,"40.848639432663525, -73.91167941229558"
2024-03-27T00:00:00.000-04:00,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,OTHER,VTL05110FE,F,QUEENS,104,0,18-24,M,ASIAN,40.70196815932552,-73.88049664749286,Wednesday,"40.70196815932552, -73.88049664749286"
2024-02-08T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,STATEN ISLAND,123,0,25-44,M,ASIAN,40.5143875058048,-74.23563897486285,Thursday,"40.5143875058048, -74.23563897486285"
2024-03-19T00:00:00.000-04:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BRONX,48,0,25-44,M,BLACK,40.844152,-73.9005,Tuesday,"40.844152, -73.9005"
2024-03-03T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,QUEENS,115,0,45-64,M,BLACK,40.765347,-73.873743,Sunday,"40.765347, -73.873743"
2024-03-30T00:00:00.000-04:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100A,M,BROOKLYN,61,0,18-24,M,WHITE,40.594054,-73.960866,Saturday,"40.594054, -73.960866"
2024-02-25T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,23,0,45-64,M,HISPANIC,40.791275,-73.941971,Sunday,"40.791275, -73.941971"
2024-01-11T00:00:00.000-05:00,490,"STOLEN PROPERTY 3,POSSESSION",232,OTHER,PL 1654000,M,BRONX,45,0,25-44,M,BLACK,40.842734,-73.851049,Thursday,"40.842734, -73.851049"
2024-04-08T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,44,0,25-44,M,BLACK,40.827413,-73.912901,Monday,"40.827413, -73.912901"
2024-01-11T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,14,0,25-44,F,HISPANIC,40.747586,-73.989392,Thursday,"40.747586, -73.989392"
2024-02-12T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BROOKLYN,73,1,45-64,M,BLACK,40.66157413366839,-73.91547740408284,Monday,"40.66157413366839, -73.91547740408284"
2024-01-10T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,BRONX,47,0,45-64,M,BLACK,40.888503,-73.831295,Wednesday,"40.888503, -73.831295"
2024-03-11T00:00:00.000-04:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,MANHATTAN,33,0,18-24,M,HISPANIC,40.840775,-73.936253,Monday,"40.840775, -73.936253"
2024-02-27T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,69,0,<18,M,BLACK,40.63481,-73.884452,Tuesday,"40.63481, -73.884452"
2024-01-09T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,19,0,25-44,M,BLACK,40.766896,-73.96373,Tuesday,"40.766896, -73.96373"
2024-01-01T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,49,0,25-44,F,BLACK,40.870469,-73.848943,Monday,"40.870469, -73.848943"
2024-02-01T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601504,F,QUEENS,104,0,18-24,M,BLACK,40.704511,-73.89347,Thursday,"40.704511, -73.89347"
2024-03-14T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,75,0,25-44,M,HISPANIC,40.671404,-73.881509,Thursday,"40.671404, -73.881509"
2024-02-03T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,88,0,25-44,M,BLACK,40.689614,-73.960148,Saturday,"40.689614, -73.960148"
2024-02-28T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601504,F,BROOKLYN,70,0,<18,M,BLACK,40.630736,-73.973423,Wednesday,"40.630736, -73.973423"
2024-01-29T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,MANHATTAN,5,0,65+,F,HISPANIC,40.715949,-73.997351,Monday,"40.715949, -73.997351"
2024-01-26T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,20,0,25-44,F,HISPANIC,40.787329,-73.976287,Friday,"40.787329, -73.976287"
2024-01-31T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,62,0,45-64,M,WHITE,40.61136978280824,-73.97348455017911,Wednesday,"40.61136978280824, -73.97348455017911"
2024-03-07T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,42,0,25-44,F,HISPANIC,40.841644,-73.898721,Thursday,"40.841644, -73.898721"
2024-02-07T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,QUEENS,101,0,18-24,M,BLACK,40.593584,-73.776736,Wednesday,"40.593584, -73.776736"
2024-02-20T00:00:00.000-05:00,205,"TRESPASS 2, CRIMINAL",352,OTHER,PL 1401502,M,MANHATTAN,18,0,25-44,M,HISPANIC,40.761636,-73.988439,Tuesday,"40.761636, -73.988439"
2024-01-14T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,50,0,18-24,F,HISPANIC,40.86958,-73.900047,Sunday,"40.86958, -73.900047"
2024-01-27T00:00:00.000-05:00,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,OTHER,ABC0064B00,M,BROOKLYN,73,0,25-44,M,BLACK,40.670304,-73.917957,Saturday,"40.670304, -73.917957"
2024-02-28T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,QUEENS,105,0,45-64,M,BLACK,40.665281294111935,-73.73561124214284,Wednesday,"40.665281294111935, -73.73561124214284"
2024-01-04T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,QUEENS,115,3,45-64,M,BLACK,40.7565675846374,-73.8759315341335,Thursday,"40.7565675846374, -73.8759315341335"
2024-03-16T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,70,0,25-44,M,ASIAN,40.639453,-73.968354,Saturday,"40.639453, -73.968354"
2024-01-03T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553501,F,MANHATTAN,19,0,25-44,M,BLACK,40.766896,-73.96373,Wednesday,"40.766896, -73.96373"
2024-03-13T00:00:00.000-04:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200503,F,STATEN ISLAND,122,0,25-44,F,BLACK,40.574091,-74.106113,Wednesday,"40.574091, -74.106113"
2024-01-23T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1554001,F,BRONX,46,0,18-24,M,HISPANIC,40.84770027208888,-73.90096016530454,Tuesday,"40.84770027208888, -73.90096016530454"
2024-01-07T00:00:00.000-05:00,198,CRIMINAL CONTEMPT 1,126,OTHER,PL 21551B5,F,QUEENS,113,0,25-44,M,HISPANIC,40.681972,-73.802148,Sunday,"40.681972, -73.802148"
2024-02-02T00:00:00.000-05:00,494,"STOLEN PROPERTY 2,1,POSSESSION",111,OTHER,PL 1654501,F,BROOKLYN,72,0,18-24,M,HISPANIC,40.64861139096023,-73.99951350397637,Friday,"40.64861139096023, -73.99951350397637"
2024-02-14T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,BROOKLYN,61,0,18-24,M,WHITE,40.600622,-73.950588,Wednesday,"40.600622, -73.950588"
2024-01-19T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,83,1,25-44,M,BLACK,40.6927849648184,-73.911806532832,Friday,"40.6927849648184, -73.911806532832"
2024-04-09T00:00:00.000-04:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,QUEENS,103,0,25-44,M,BLACK,40.713276820613096,-73.76482663745008,Tuesday,"40.713276820613096, -73.76482663745008"
2024-03-05T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BROOKLYN,67,0,18-24,M,BLACK,40.648859,-73.95082,Tuesday,"40.648859, -73.95082"
2024-01-13T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,STATEN ISLAND,121,0,25-44,M,BLACK,40.636953,-74.14397,Saturday,"40.636953, -74.14397"
2024-02-12T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,34,0,25-44,F,HISPANIC,40.848387,-73.932593,Monday,"40.848387, -73.932593"
2024-02-25T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BROOKLYN,79,2,18-24,M,BLACK,40.689041,-73.958614,Sunday,"40.689041, -73.958614"
2024-02-27T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,20,0,45-64,M,HISPANIC,40.770157,-73.982129,Tuesday,"40.770157, -73.982129"
2024-01-19T00:00:00.000-05:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,MANHATTAN,30,0,18-24,M,BLACK,40.828666,-73.943989,Friday,"40.828666, -73.943989"
2024-03-11T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510D,F,BRONX,47,0,25-44,M,BLACK,40.888639,-73.842503,Monday,"40.888639, -73.842503"
2024-04-02T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 121110A,M,QUEENS,113,0,25-44,M,BLACK,40.680077,-73.775929,Tuesday,"40.680077, -73.775929"
2024-03-19T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1701501,F,MANHATTAN,7,0,25-44,M,BLACK,40.721731079186185,-73.98467840396968,Tuesday,"40.721731079186185, -73.98467840396968"
2024-03-17T00:00:00.000-04:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,73,0,25-44,M,BLACK,40.672075285465226,-73.91133643550023,Sunday,"40.672075285465226, -73.91133643550023"
2024-02-17T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,BROOKLYN,63,0,25-44,M,BLACK,40.62816755231231,-73.92786572532921,Saturday,"40.62816755231231, -73.92786572532921"
2024-02-26T00:00:00.000-05:00,940,LEAVING THE SCENE / PROPERTY DAMAGE / INJURED ANIMAL,881,OTHER,VTL060001A,I,BROOKLYN,70,0,25-44,M,HISPANIC,40.630736,-73.973423,Monday,"40.630736, -73.973423"
2024-02-07T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BROOKLYN,70,0,18-24,M,HISPANIC,40.648641,-73.967728,Wednesday,"40.648641, -73.967728"
2024-02-19T00:00:00.000-05:00,117,RECKLESS ENDANGERMENT 1,126,OTHER,PL 1202500,F,BROOKLYN,69,0,18-24,M,BLACK,40.630841963422334,-73.90307254290799,Monday,"40.630841963422334, -73.90307254290799"
2024-02-05T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,110,0,45-64,M,HISPANIC,40.747087,-73.889124,Monday,"40.747087, -73.889124"
2024-02-03T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,QUEENS,104,1,18-24,M,HISPANIC,40.699531014673724,-73.91103665226316,Saturday,"40.699531014673724, -73.91103665226316"
2024-04-01T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 121110A,M,MANHATTAN,6,2,18-24,M,BLACK,40.73561,-73.992666,Monday,"40.73561, -73.992666"
2024-01-06T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,STATEN ISLAND,121,0,25-44,M,WHITE,40.613663,-74.158142,Saturday,"40.613663, -74.158142"
2024-02-13T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,110,1,25-44,M,BLACK,40.74664168277901,-73.89139142095587,Tuesday,"40.74664168277901, -73.89139142095587"
2024-03-17T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,114,0,25-44,F,HISPANIC,40.761413,-73.924188,Sunday,"40.761413, -73.924188"
2024-01-31T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,81,0,45-64,M,BLACK,40.678019,-73.9302,Wednesday,"40.678019, -73.9302"
2024-02-05T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102B,F,BRONX,41,0,25-44,M,BLACK,40.816057,-73.895785,Monday,"40.816057, -73.895785"
2024-03-31T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,QUEENS,103,0,25-44,F,HISPANIC,40.707345,-73.78913,Sunday,"40.707345, -73.78913"
2024-01-08T00:00:00.000-05:00,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DRUGS,PL 2200604,F,MANHATTAN,30,0,18-24,M,HISPANIC,40.824314,-73.953325,Monday,"40.824314, -73.953325"
2024-03-27T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,MANHATTAN,33,0,18-24,M,BLACK,40.841616,-73.941022,Wednesday,"40.841616, -73.941022"
2024-02-13T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,108,0,25-44,F,HISPANIC,40.747013,-73.896042,Tuesday,"40.747013, -73.896042"
2024-02-03T00:00:00.000-05:00,581,"CANNABIS SALE, 3",250,OTHER,PL 2225001,M,QUEENS,103,17,18-24,F,BLACK,40.70058232906593,-73.80774181591707,Saturday,"40.70058232906593, -73.80774181591707"
2024-01-10T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,23,0,25-44,M,HISPANIC,40.789341,-73.947351,Wednesday,"40.789341, -73.947351"
2024-03-13T00:00:00.000-04:00,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,OTHER,PL 1456002,M,BROOKLYN,72,0,18-24,F,WHITE,40.657949,-74.000634,Wednesday,"40.657949, -74.000634"
2024-01-11T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,MANHATTAN,26,0,25-44,M,HISPANIC,40.812610607422634,-73.95682636367653,Thursday,"40.812610607422634, -73.95682636367653"
2024-01-27T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,7,0,45-64,M,WHITE,40.711053,-73.991012,Saturday,"40.711053, -73.991012"
2024-01-25T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,MANHATTAN,25,0,18-24,M,BLACK,40.80708983749398,-73.9417704531478,Thursday,"40.80708983749398, -73.9417704531478"
2024-02-26T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,MANHATTAN,7,0,25-44,M,BLACK,40.716517,-73.983411,Monday,"40.716517, -73.983411"
2024-01-11T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BRONX,47,0,25-44,F,BLACK,40.887325,-73.847247,Thursday,"40.887325, -73.847247"
2024-01-21T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,60,0,25-44,M,BLACK,40.572786379816144,-73.9959612673881,Sunday,"40.572786379816144, -73.9959612673881"
2024-02-13T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,90,0,25-44,M,HISPANIC,40.7119619413068,-73.94068846295228,Tuesday,"40.7119619413068, -73.94068846295228"
2024-02-02T00:00:00.000-05:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,BRONX,42,0,45-64,M,BLACK,40.836228,-73.88732,Friday,"40.836228, -73.88732"
2024-04-10T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,109,0,65+,M,WHITE,40.777622,-73.845246,Wednesday,"40.777622, -73.845246"
2024-03-09T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,107,0,25-44,M,HISPANIC,40.713717,-73.809285,Saturday,"40.713717, -73.809285"
2024-03-14T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553004,F,BROOKLYN,75,0,25-44,M,HISPANIC,40.671404,-73.881509,Thursday,"40.671404, -73.881509"
2024-02-20T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BRONX,41,0,25-44,M,HISPANIC,40.823826,-73.893551,Tuesday,"40.823826, -73.893551"
2024-03-15T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,17,0,25-44,F,BLACK,40.752378,-73.973274,Friday,"40.752378, -73.973274"
2024-03-22T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,72,0,18-24,M,HISPANIC,40.657949,-74.000634,Friday,"40.657949, -74.000634"
2024-01-22T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,88,0,18-24,F,BLACK,40.689417,-73.981201,Monday,"40.689417, -73.981201"
2024-04-01T00:00:00.000-04:00,462,UNAUTHORIZED USE VEHICLE 3,353,OTHER,PL 1650501,M,BROOKLYN,66,0,25-44,M,ASIAN,40.63663558922006,-74.00837703900862,Monday,"40.63663558922006, -74.00837703900862"
2024-01-19T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,MANHATTAN,32,0,25-44,M,HISPANIC,40.814322,-73.94442,Friday,"40.814322, -73.94442"
2024-01-17T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,60,0,18-24,M,BLACK,40.58365782790439,-73.98654616696504,Wednesday,"40.58365782790439, -73.98654616696504"
2024-01-27T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BROOKLYN,67,0,45-64,M,BLACK,40.65110865721168,-73.94282556397826,Saturday,"40.65110865721168, -73.94282556397826"
2024-02-13T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BROOKLYN,88,0,25-44,M,BLACK,40.689614,-73.960148,Tuesday,"40.689614, -73.960148"
2024-01-11T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BRONX,43,0,25-44,F,WHITE,40.823081949961264,-73.86720685352984,Thursday,"40.823081949961264, -73.86720685352984"
2024-01-21T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BRONX,43,0,18-24,M,HISPANIC,40.823249772651764,-73.88276106658782,Sunday,"40.823249772651764, -73.88276106658782"
2024-01-26T00:00:00.000-05:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,QUEENS,110,0,18-24,M,HISPANIC,40.74915777082326,-73.8694258444689,Friday,"40.74915777082326, -73.8694258444689"
2024-03-26T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,45,0,25-44,F,BLACK,40.823657,-73.836407,Tuesday,"40.823657, -73.836407"
2024-01-19T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,QUEENS,115,1,18-24,M,HISPANIC,40.74915777082326,-73.8694258444689,Friday,"40.74915777082326, -73.8694258444689"
2024-01-17T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,83,1,25-44,M,BLACK,40.70431020686872,-73.91923188033564,Wednesday,"40.70431020686872, -73.91923188033564"
2024-03-26T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,QUEENS,115,0,45-64,M,HISPANIC,40.750579,-73.870264,Tuesday,"40.750579, -73.870264"
2024-02-24T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,34,0,25-44,M,HISPANIC,40.861141388116756,-73.91892934529105,Saturday,"40.861141388116756, -73.91892934529105"
2024-03-28T00:00:00.000-04:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403001,M,BROOKLYN,71,0,25-44,F,HISPANIC,40.664154,-73.946814,Thursday,"40.664154, -73.946814"
