Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-02-14T00:00:00.000-05:00,462,UNAUTHORIZED USE VEHICLE 3,353,OTHER,PL 1650502,M,QUEENS,114,0,25-44,F,WHITE,40.77347370611876,-73.91707560732951,Wednesday,"40.77347370611876, -73.91707560732951"
2024-02-01T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BRONX,47,0,25-44,M,HISPANIC,40.887325,-73.847247,Thursday,"40.887325, -73.847247"
2024-06-18T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,QUEENS,107,1,18-24,M,BLACK,40.71070974248954,-73.79303916334497,Tuesday,"40.71070974248954, -73.79303916334497"
2024-07-02T00:00:00.000-04:00,205,"TRESPASS 2, CRIMINAL",352,OTHER,PL 1401501,M,QUEENS,112,0,25-44,M,WHITE,40.734641,-73.85048,Tuesday,"40.734641, -73.85048"
2024-02-10T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,QUEENS,108,0,25-44,M,ASIAN,40.745198,-73.913545,Saturday,"40.745198, -73.913545"
2024-07-09T00:00:00.000-04:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,BROOKLYN,83,0,45-64,M,HISPANIC,40.697626,-73.934604,Tuesday,"40.697626, -73.934604"
2024-07-08T00:00:00.000-04:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BRONX,52,0,25-44,M,BLACK,40.869067,-73.8806,Monday,"40.869067, -73.8806"
2024-01-26T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,103,0,45-64,M,BLACK,40.707439,-73.792139,Friday,"40.707439, -73.792139"
2024-02-21T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403001,M,QUEENS,109,0,25-44,M,HISPANIC,40.762037,-73.827328,Wednesday,"40.762037, -73.827328"
2024-01-20T00:00:00.000-05:00,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER,LOC00000V0,V,BRONX,40,1,25-44,M,BLACK,40.81856005891384,-73.92731612997096,Saturday,"40.81856005891384, -73.92731612997096"
2024-01-28T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,QUEENS,102,0,25-44,F,BLACK,40.694292,-73.839009,Sunday,"40.694292, -73.839009"
2024-07-10T00:00:00.000-04:00,877,UNLAWFUL DISCLOSURE OF AN INTIMATE IMAGE,365,OTHER,AC 10177,M,BRONX,41,0,45-64,M,HISPANIC,40.816057,-73.895785,Wednesday,"40.816057, -73.895785"
2024-01-23T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,25,0,25-44,M,HISPANIC,40.789593,-73.929984,Tuesday,"40.789593, -73.929984"
2024-02-11T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,66,0,25-44,F,ASIAN,40.637475,-74.007497,Sunday,"40.637475, -74.007497"
2024-02-17T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,QUEENS,109,0,18-24,M,HISPANIC,40.78169,-73.842762,Saturday,"40.78169, -73.842762"
2024-01-30T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,BRONX,47,0,18-24,M,HISPANIC,40.8873136344706,-73.8472717577564,Tuesday,"40.8873136344706, -73.8472717577564"
2024-06-15T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,52,0,18-24,F,HISPANIC,40.865020251010584,-73.89275994294673,Saturday,"40.865020251010584, -73.89275994294673"
2024-06-19T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,75,0,25-44,M,HISPANIC,40.671100838550316,-73.88356564405379,Wednesday,"40.671100838550316, -73.88356564405379"
2024-06-14T00:00:00.000-04:00,490,"STOLEN PROPERTY 3,POSSESSION",232,OTHER,PL 1654000,M,BROOKLYN,88,1,25-44,F,BLACK,40.68348177468343,-73.96689015397111,Friday,"40.68348177468343, -73.96689015397111"
2024-02-16T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,BROOKLYN,75,0,45-64,M,BLACK,40.670937109374385,-73.90228969331032,Friday,"40.670937109374385, -73.90228969331032"
2024-06-22T00:00:00.000-04:00,462,UNAUTHORIZED USE VEHICLE 3,353,OTHER,PL 1650501,M,QUEENS,114,0,25-44,M,BLACK,40.763129122591465,-73.93971516134236,Saturday,"40.763129122591465, -73.93971516134236"
2024-02-10T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,STATEN ISLAND,123,0,25-44,M,WHITE,40.52255,-74.234952,Saturday,"40.52255, -74.234952"
2024-02-03T00:00:00.000-05:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,68,0,25-44,M,WHITE,40.61650800610342,-74.02664716073278,Saturday,"40.61650800610342, -74.02664716073278"
2024-07-09T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,MANHATTAN,7,0,25-44,F,WHITE,40.713506,-73.978439,Tuesday,"40.713506, -73.978439"
2024-06-19T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,113,0,25-44,M,BLACK,40.669522,-73.764743,Wednesday,"40.669522, -73.764743"
2024-06-04T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601502,F,MANHATTAN,1,3,25-44,M,HISPANIC,40.710513,-74.012534,Tuesday,"40.710513, -74.012534"
2024-02-11T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,110,0,25-44,M,WHITE,40.748919,-73.859524,Sunday,"40.748919, -73.859524"
2024-02-13T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BROOKLYN,70,0,25-44,F,BLACK,40.63540374181717,-73.95716799774223,Tuesday,"40.63540374181717, -73.95716799774223"
2024-02-06T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,46,0,25-44,M,HISPANIC,40.853578,-73.900591,Tuesday,"40.853578, -73.900591"
2024-06-12T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,14,0,45-64,M,WHITE,40.750423,-73.98928,Wednesday,"40.750423, -73.98928"
2024-02-19T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,110,0,25-44,M,HISPANIC,40.748255,-73.859177,Monday,"40.748255, -73.859177"
2024-06-26T00:00:00.000-04:00,195,COERCION 2,355,OTHER,PL 1356039,M,MANHATTAN,1,0,18-24,M,WHITE,40.72062858780503,-74.00520932860381,Wednesday,"40.72062858780503, -74.00520932860381"
2024-02-11T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,88,2,25-44,M,BLACK,40.693794,-73.974403,Sunday,"40.693794, -73.974403"
2024-06-19T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,49,0,25-44,M,BLACK,40.855793,-73.843908,Wednesday,"40.855793, -73.843908"
2024-02-17T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,108,1,25-44,M,HISPANIC,40.7431245994984,-73.9560680726795,Saturday,"40.7431245994984, -73.9560680726795"
2024-01-25T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BROOKLYN,71,0,25-44,M,BLACK,40.66250705203836,-73.9608667570971,Thursday,"40.66250705203836, -73.9608667570971"
2024-02-13T00:00:00.000-05:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BROOKLYN,75,0,45-64,M,BLACK,40.671404,-73.881509,Tuesday,"40.671404, -73.881509"
2024-06-13T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BRONX,49,0,18-24,M,BLACK,40.85604,-73.859755,Thursday,"40.85604, -73.859755"
2024-02-14T00:00:00.000-05:00,750,RESISTING ARREST,359,OTHER,PL 2053000,M,BROOKLYN,84,0,18-24,M,BLACK,40.692233421103055,-73.98729955552464,Wednesday,"40.692233421103055, -73.98729955552464"
2024-02-05T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,MANHATTAN,1,0,18-24,M,HISPANIC,40.720528,-74.007582,Monday,"40.720528, -74.007582"
2024-02-23T00:00:00.000-05:00,905,"INTOXICATED DRIVING,ALCOHOL",347,OTHER,VTL11920U2,M,BROOKLYN,76,0,18-24,M,BLACK,40.6836512406856,-74.0003043120176,Friday,"40.6836512406856, -74.0003043120176"
2024-02-06T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,30,0,65+,M,HISPANIC,40.828666,-73.943989,Tuesday,"40.828666, -73.943989"
2024-06-19T00:00:00.000-04:00,198,CRIMINAL CONTEMPT 1,126,OTHER,PL 21551B5,F,MANHATTAN,32,0,45-64,M,BLACK,40.815904,-73.945123,Wednesday,"40.815904, -73.945123"
2024-07-08T00:00:00.000-04:00,661,"LEWDNESS,PUBLIC",361,OTHER,PL 24500BI,M,QUEENS,106,0,45-64,M,BLACK,40.66252418022887,-73.84070231096041,Monday,"40.66252418022887, -73.84070231096041"
2024-02-05T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BRONX,44,0,25-44,M,HISPANIC,40.837774,-73.919455,Monday,"40.837774, -73.919455"
2024-06-18T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,109,0,65+,M,WHITE,40.781659,-73.832201,Tuesday,"40.781659, -73.832201"
2024-01-31T00:00:00.000-05:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 121110A,M,MANHATTAN,18,0,25-44,M,WHITE,40.76539,-73.985702,Wednesday,"40.76539, -73.985702"
2024-06-06T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,113,0,25-44,F,BLACK,40.680077,-73.775929,Thursday,"40.680077, -73.775929"
2024-01-29T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,9,0,25-44,F,BLACK,40.726278,-73.987794,Monday,"40.726278, -73.987794"
2024-06-24T00:00:00.000-04:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,BRONX,44,0,25-44,M,BLACK,40.837774,-73.919455,Monday,"40.837774, -73.919455"
2024-06-23T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,28,0,18-24,M,BLACK,40.800251,-73.953426,Sunday,"40.800251, -73.953426"
2024-06-28T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,76,0,18-24,M,BLACK,40.678412,-74.010299,Friday,"40.678412, -74.010299"
2024-02-21T00:00:00.000-05:00,799,"PUBLIC SAFETY,UNCLASSIFIED MIS",363,OTHER,PL 2703000,F,BRONX,44,0,18-24,M,HISPANIC,40.832353636593325,-73.92106032681085,Wednesday,"40.832353636593325, -73.92106032681085"
2024-07-13T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,QUEENS,110,0,18-24,M,HISPANIC,40.739558,-73.853699,Saturday,"40.739558, -73.853699"
2024-02-09T00:00:00.000-05:00,494,"STOLEN PROPERTY 2,1,POSSESSION",111,OTHER,PL 1654502,F,BRONX,46,0,18-24,M,HISPANIC,40.849029,-73.911401,Friday,"40.849029, -73.911401"
2024-01-25T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BROOKLYN,73,1,25-44,M,BLACK,40.6625545044738,-73.90891970492359,Thursday,"40.6625545044738, -73.90891970492359"
2024-02-20T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,QUEENS,115,0,25-44,M,ASIAN,40.749355764234,-73.88802689907322,Tuesday,"40.749355764234, -73.88802689907322"
2024-07-03T00:00:00.000-04:00,744,BAIL JUMPING 3,359,OTHER,PL 2155500,M,QUEENS,114,0,25-44,M,BLACK,40.755234,-73.944848,Wednesday,"40.755234, -73.944848"
2024-02-17T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BRONX,45,2,25-44,M,HISPANIC,40.823762,-73.826686,Saturday,"40.823762, -73.826686"
2024-06-21T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,25,0,18-24,M,BLACK,40.795807,-73.937099,Friday,"40.795807, -73.937099"
2024-06-14T00:00:00.000-04:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100A,M,BRONX,44,0,25-44,M,HISPANIC,40.83658,-73.912146,Friday,"40.83658, -73.912146"
2024-02-17T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650102,M,QUEENS,107,0,25-44,F,WHITE,40.729067,-73.811019,Saturday,"40.729067, -73.811019"
2024-01-24T00:00:00.000-05:00,968,UNLICENSED OPERATOR,880,OTHER,VTL0509001,I,BROOKLYN,68,0,25-44,M,HISPANIC,40.63552029862381,-74.01669615060825,Wednesday,"40.63552029862381, -74.01669615060825"
2024-07-03T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601503,F,BRONX,49,0,<18,M,HISPANIC,40.864319,-73.868403,Wednesday,"40.864319, -73.868403"
2024-02-13T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601502,F,MANHATTAN,13,0,25-44,M,BLACK,40.737074,-73.982962,Tuesday,"40.737074, -73.982962"
2024-01-21T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,BRONX,44,0,18-24,M,BLACK,40.83228210985579,-73.90961967833861,Sunday,"40.83228210985579, -73.90961967833861"
2024-02-07T00:00:00.000-05:00,916,LEAVING SCENE-ACCIDENT-PERSONA,348,OTHER,VTL06000AA,M,BROOKLYN,69,0,25-44,M,BLACK,40.643943,-73.90023,Wednesday,"40.643943, -73.90023"
2024-01-31T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,75,2,45-64,M,BLACK,40.668876,-73.870312,Wednesday,"40.668876, -73.870312"
2024-02-10T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,MANHATTAN,5,0,18-24,M,HISPANIC,40.714323,-73.99792,Saturday,"40.714323, -73.99792"
2024-01-24T00:00:00.000-05:00,198,CRIMINAL CONTEMPT 1,126,OTHER,PL 21551B3,F,BROOKLYN,62,0,25-44,M,WHITE,40.602464,-74.00346,Wednesday,"40.602464, -74.00346"
2024-02-22T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,43,0,25-44,M,BLACK,40.820725,-73.876382,Thursday,"40.820725, -73.876382"
2024-02-14T00:00:00.000-05:00,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER,LOC00000V0,V,MANHATTAN,14,1,25-44,M,HISPANIC,40.751441558231285,-73.97604910329609,Wednesday,"40.751441558231285, -73.97604910329609"
2024-02-19T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,1,0,45-64,M,HISPANIC,40.703815,-74.013151,Monday,"40.703815, -74.013151"
2024-01-26T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,103,0,25-44,M,BLACK,40.707439,-73.792139,Friday,"40.707439, -73.792139"
2024-06-17T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,70,0,25-44,M,WHITE,40.630736,-73.973423,Monday,"40.630736, -73.973423"
2024-06-23T00:00:00.000-04:00,493,"STOLEN PROPERTY-MOTOR VEH 2ND,",111,OTHER,PL 1654505,F,BROOKLYN,61,0,18-24,M,BLACK,40.579001,-73.94468,Sunday,"40.579001, -73.94468"
2024-02-16T00:00:00.000-05:00,744,BAIL JUMPING 3,359,OTHER,PL 2155500,M,QUEENS,101,0,25-44,F,WHITE,40.609773,-73.750609,Friday,"40.609773, -73.750609"
2024-02-14T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402501,F,BRONX,40,0,45-64,M,HISPANIC,40.810391,-73.924895,Wednesday,"40.810391, -73.924895"
2024-06-04T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,45,0,25-44,M,HISPANIC,40.84618220104742,-73.81927377623516,Tuesday,"40.84618220104742, -73.81927377623516"
2024-01-25T00:00:00.000-05:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,QUEENS,103,0,25-44,M,BLACK,40.697828,-73.795844,Thursday,"40.697828, -73.795844"
2024-02-02T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,67,0,25-44,M,BLACK,40.65326697326209,-73.93925943095698,Friday,"40.65326697326209, -73.93925943095698"
2024-02-20T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1657200,F,MANHATTAN,14,0,25-44,M,BLACK,40.75289551720487,-73.98924423910397,Tuesday,"40.75289551720487, -73.98924423910397"
2024-01-23T00:00:00.000-05:00,515,"CONTROLLED SUBSTANCE,SALE 3",117,DRUGS,PL 2203901,F,BROOKLYN,71,0,45-64,M,BLACK,40.66360388934287,-73.9343911722572,Tuesday,"40.66360388934287, -73.9343911722572"
2024-06-28T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,42,0,25-44,M,HISPANIC,40.832767,-73.894096,Friday,"40.832767, -73.894096"
2024-02-15T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,MANHATTAN,33,0,25-44,M,BLACK,40.842437742484705,-73.9392529603578,Thursday,"40.842437742484705, -73.9392529603578"
2024-06-22T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BROOKLYN,75,0,25-44,M,BLACK,40.671413,-73.88151,Saturday,"40.671413, -73.88151"
2024-01-29T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,19,1,45-64,M,BLACK,40.76222650346466,-73.9681866435407,Monday,"40.76222650346466, -73.9681866435407"
2024-01-28T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,75,0,25-44,M,HISPANIC,40.67271591120527,-73.89031495142463,Sunday,"40.67271591120527, -73.89031495142463"
2024-01-24T00:00:00.000-05:00,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,OTHER,VTL05110FE,F,QUEENS,107,0,25-44,M,BLACK,40.70898353960337,-73.80416834920511,Wednesday,"40.70898353960337, -73.80416834920511"
2024-06-03T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,32,0,45-64,M,BLACK,40.812164,-73.944141,Monday,"40.812164, -73.944141"
2024-07-08T00:00:00.000-04:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,73,0,25-44,F,BLACK,40.668341,-73.906514,Monday,"40.668341, -73.906514"
2024-02-06T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,70,0,25-44,F,BLACK,40.630736,-73.973423,Tuesday,"40.630736, -73.973423"
2024-06-21T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,83,1,25-44,M,HISPANIC,40.70431020686872,-73.91923188033564,Friday,"40.70431020686872, -73.91923188033564"
2024-02-10T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,QUEENS,102,0,25-44,M,ASIAN,40.69932415739,-73.831570887672,Saturday,"40.69932415739, -73.831570887672"
2024-02-17T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,QUEENS,110,0,25-44,F,HISPANIC,40.7434812638841,-73.8740035373971,Saturday,"40.7434812638841, -73.8740035373971"
2024-02-15T00:00:00.000-05:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,BRONX,44,0,<18,M,HISPANIC,40.842287,-73.916935,Thursday,"40.842287, -73.916935"
2024-06-22T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,43,0,45-64,M,HISPANIC,40.828238,-73.87036,Saturday,"40.828238, -73.87036"
2024-07-05T00:00:00.000-04:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL11110D1,I,QUEENS,115,0,25-44,M,BLACK,40.75888492274158,-73.87165558440145,Friday,"40.75888492274158, -73.87165558440145"
2024-02-21T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601503,F,MANHATTAN,14,0,45-64,M,BLACK,40.753455,-73.994398,Wednesday,"40.753455, -73.994398"
2024-01-26T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,46,0,18-24,M,HISPANIC,40.850824174061145,-73.90145794771762,Friday,"40.850824174061145, -73.90145794771762"
2024-06-30T00:00:00.000-04:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,STATEN ISLAND,121,0,25-44,M,HISPANIC,40.638462,-74.136242,Sunday,"40.638462, -74.136242"
2024-07-04T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,69,0,25-44,M,BLACK,40.648698,-73.905128,Thursday,"40.648698, -73.905128"
2024-02-04T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,75,0,25-44,F,BLACK,40.671404,-73.881509,Sunday,"40.671404, -73.881509"
2024-02-06T00:00:00.000-05:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,QUEENS,103,0,65+,M,BLACK,40.697828,-73.795844,Tuesday,"40.697828, -73.795844"
